"","trials","target","mean_acc","mean_dist","network","type"
"25131",450000,3,0.224489795918367,2.71428571428571,"feedforward","train"
"25132",450000,4,0.115384615384615,2.56410256410256,"feedforward","train"
"25133",450000,5,0.29,2.08,"feedforward","train"
"25134",450000,6,0.154545454545455,2.26363636363636,"feedforward","train"
"25135",450000,7,0.3,2.00625,"feedforward","train"
"25136",450000,8,0.283653846153846,1.77884615384615,"feedforward","train"
"25137",450000,9,0.282828282828283,1.66666666666667,"feedforward","train"
"25138",450000,10,0.355263157894737,1.50877192982456,"feedforward","train"
"25139",450000,11,0.322175732217573,1.48535564853556,"feedforward","train"
"25140",450000,12,0.444915254237288,1.41525423728814,"feedforward","train"
"25141",450000,13,0.266304347826087,1.51086956521739,"feedforward","train"
"25142",450000,14,0.27007299270073,2,"feedforward","train"
"25143",450000,15,0.134920634920635,2.68253968253968,"feedforward","train"
"25144",450000,16,0.104651162790698,3.24418604651163,"feedforward","train"
"25145",450000,17,0.112903225806452,4.32258064516129,"feedforward","train"
"25146",450000,18,0.142857142857143,4.69047619047619,"feedforward","train"
"25147",450000,19,0.0384615384615385,5.23076923076923,"feedforward","train"
"25148",450000,20,0,6.66666666666667,"feedforward","train"
"25149",450000,21,0,6.77777777777778,"feedforward","train"
"25150",450000,22,0,9.66666666666667,"feedforward","train"
"25151",450000,23,0,10.3333333333333,"feedforward","train"
"25152",450000,24,0,11.8,"feedforward","train"
"25153",460000,1,0,3.6,"feedforward","train"
"25154",460000,2,0.0769230769230769,3.80769230769231,"feedforward","train"
"25155",460000,3,0.326530612244898,2.22448979591837,"feedforward","train"
"25156",460000,4,0.179487179487179,2.16666666666667,"feedforward","train"
"25157",460000,5,0.28,2.06,"feedforward","train"
"25158",460000,6,0.236363636363636,2.02727272727273,"feedforward","train"
"25159",460000,7,0.26875,2.03125,"feedforward","train"
"25160",460000,8,0.336538461538462,1.62019230769231,"feedforward","train"
"25161",460000,9,0.272727272727273,1.61111111111111,"feedforward","train"
"25162",460000,10,0.350877192982456,1.50438596491228,"feedforward","train"
"25163",460000,11,0.368200836820084,1.45188284518828,"feedforward","train"
"25164",460000,12,0.38135593220339,1.5635593220339,"feedforward","train"
"25165",460000,13,0.266304347826087,1.77173913043478,"feedforward","train"
"25166",460000,14,0.240875912408759,2.10948905109489,"feedforward","train"
"25167",460000,15,0.182539682539683,2.73809523809524,"feedforward","train"
"25168",460000,16,0.0813953488372093,3.46511627906977,"feedforward","train"
"25169",460000,17,0.145161290322581,4.20967741935484,"feedforward","train"
"25170",460000,18,0.142857142857143,4.64285714285714,"feedforward","train"
"25171",460000,19,0.0384615384615385,5.11538461538461,"feedforward","train"
"25172",460000,20,0,6.91666666666667,"feedforward","train"
"25173",460000,21,0,6.88888888888889,"feedforward","train"
"25174",460000,22,0,9.66666666666667,"feedforward","train"
"25175",460000,23,0,10.3333333333333,"feedforward","train"
"25176",460000,24,0,11.8,"feedforward","train"
"25177",470000,1,0,4.4,"feedforward","train"
"25178",470000,2,0.0384615384615385,3.53846153846154,"feedforward","train"
"25179",470000,3,0.387755102040816,2.30612244897959,"feedforward","train"
"25180",470000,4,0.128205128205128,2.3974358974359,"feedforward","train"
"25181",470000,5,0.26,2.14,"feedforward","train"
"25182",470000,6,0.154545454545455,1.96363636363636,"feedforward","train"
"25183",470000,7,0.2125,2.075,"feedforward","train"
"25184",470000,8,0.466346153846154,1.34134615384615,"feedforward","train"
"25185",470000,9,0.323232323232323,1.46969696969697,"feedforward","train"
"25186",470000,10,0.333333333333333,1.59649122807018,"feedforward","train"
"25187",470000,11,0.297071129707113,1.68200836820084,"feedforward","train"
"25188",470000,12,0.364406779661017,1.69491525423729,"feedforward","train"
"25189",470000,13,0.260869565217391,1.8804347826087,"feedforward","train"
"25190",470000,14,0.233576642335766,2.40875912408759,"feedforward","train"
"25191",470000,15,0.198412698412698,2.78571428571429,"feedforward","train"
"25192",470000,16,0.127906976744186,3.34883720930233,"feedforward","train"
"25193",470000,17,0.129032258064516,4.33870967741935,"feedforward","train"
"25194",470000,18,0.119047619047619,4.66666666666667,"feedforward","train"
"25195",470000,19,0.0384615384615385,5.11538461538461,"feedforward","train"
"25196",470000,20,0,6.25,"feedforward","train"
"25197",470000,21,0,6.77777777777778,"feedforward","train"
"25198",470000,22,0,9.66666666666667,"feedforward","train"
"25199",470000,23,0,10.3333333333333,"feedforward","train"
"25200",470000,24,0,11.8,"feedforward","train"
"25201",480000,1,0,3.6,"feedforward","train"
"25202",480000,2,0.0384615384615385,4.11538461538461,"feedforward","train"
"25203",480000,3,0.285714285714286,2.75510204081633,"feedforward","train"
"25204",480000,4,0.153846153846154,2.3974358974359,"feedforward","train"
"25205",480000,5,0.24,2.18,"feedforward","train"
"25206",480000,6,0.127272727272727,2.41818181818182,"feedforward","train"
"25207",480000,7,0.275,2,"feedforward","train"
"25208",480000,8,0.413461538461538,1.47596153846154,"feedforward","train"
"25209",480000,9,0.308080808080808,1.34848484848485,"feedforward","train"
"25210",480000,10,0.350877192982456,1.42105263157895,"feedforward","train"
"25211",480000,11,0.422594142259414,1.31380753138075,"feedforward","train"
"25212",480000,12,0.355932203389831,1.55932203389831,"feedforward","train"
"25213",480000,13,0.239130434782609,1.82065217391304,"feedforward","train"
"25214",480000,14,0.233576642335766,2.25547445255474,"feedforward","train"
"25215",480000,15,0.166666666666667,2.92063492063492,"feedforward","train"
"25216",480000,16,0.127906976744186,3.30232558139535,"feedforward","train"
"25217",480000,17,0.225806451612903,4,"feedforward","train"
"25218",480000,18,0.142857142857143,4.59523809523809,"feedforward","train"
"25219",480000,19,0.0384615384615385,5.30769230769231,"feedforward","train"
"25220",480000,20,0,6.25,"feedforward","train"
"25221",480000,21,0,6.77777777777778,"feedforward","train"
"25222",480000,22,0,9.66666666666667,"feedforward","train"
"25223",480000,23,0,10.3333333333333,"feedforward","train"
"25224",480000,24,0,11.8,"feedforward","train"
"25225",490000,1,0,4.4,"feedforward","train"
"25226",490000,2,0.0384615384615385,4.19230769230769,"feedforward","train"
"25227",490000,3,0.224489795918367,3.14285714285714,"feedforward","train"
"25228",490000,4,0.102564102564103,2.57692307692308,"feedforward","train"
"25229",490000,5,0.25,2.25,"feedforward","train"
"25230",490000,6,0.136363636363636,2.07272727272727,"feedforward","train"
"25231",490000,7,0.21875,1.94375,"feedforward","train"
"25232",490000,8,0.485576923076923,1.30769230769231,"feedforward","train"
"25233",490000,9,0.292929292929293,1.5,"feedforward","train"
"25234",490000,10,0.346491228070175,1.52631578947368,"feedforward","train"
"25235",490000,11,0.326359832635983,1.53556485355649,"feedforward","train"
"25236",490000,12,0.398305084745763,1.52966101694915,"feedforward","train"
"25237",490000,13,0.277173913043478,1.7554347826087,"feedforward","train"
"25238",490000,14,0.277372262773723,2.15328467153285,"feedforward","train"
"25239",490000,15,0.166666666666667,2.64285714285714,"feedforward","train"
"25240",490000,16,0.116279069767442,3.33720930232558,"feedforward","train"
"25241",490000,17,0.145161290322581,4.16129032258065,"feedforward","train"
"25242",490000,18,0.119047619047619,4.61904761904762,"feedforward","train"
"25243",490000,19,0.0769230769230769,4.88461538461539,"feedforward","train"
"25244",490000,20,0,6.91666666666667,"feedforward","train"
"25245",490000,21,0,6.77777777777778,"feedforward","train"
"25246",490000,22,0,9.66666666666667,"feedforward","train"
"25247",490000,23,0,10.3333333333333,"feedforward","train"
"25248",490000,24,0,11,"feedforward","train"
"25249",500000,1,0,3.6,"feedforward","train"
"25250",500000,2,0.0769230769230769,3.80769230769231,"feedforward","train"
"25251",500000,3,0.346938775510204,2.22448979591837,"feedforward","train"
"25252",500000,4,0.153846153846154,2.23076923076923,"feedforward","train"
"25253",500000,5,0.29,2.12,"feedforward","train"
"25254",500000,6,0.127272727272727,2.28181818181818,"feedforward","train"
"25255",500000,7,0.325,1.90625,"feedforward","train"
"25256",500000,8,0.403846153846154,1.44230769230769,"feedforward","train"
"25257",500000,9,0.287878787878788,1.73232323232323,"feedforward","train"
"25258",500000,10,0.285087719298246,1.64473684210526,"feedforward","train"
"25259",500000,11,0.418410041841004,1.36401673640167,"feedforward","train"
"25260",500000,12,0.36864406779661,1.46186440677966,"feedforward","train"
"25261",500000,13,0.358695652173913,1.39130434782609,"feedforward","train"
"25262",500000,14,0.211678832116788,2.02919708029197,"feedforward","train"
"25263",500000,15,0.238095238095238,2.49206349206349,"feedforward","train"
"25264",500000,16,0.116279069767442,3.17441860465116,"feedforward","train"
"25265",500000,17,0.193548387096774,3.93548387096774,"feedforward","train"
"25266",500000,18,0.0952380952380952,4.88095238095238,"feedforward","train"
"25267",500000,19,0.0384615384615385,5,"feedforward","train"
"25268",500000,20,0,7.16666666666667,"feedforward","train"
"25269",500000,21,0,6.88888888888889,"feedforward","train"
"25270",500000,22,0,9.66666666666667,"feedforward","train"
"25271",500000,23,0,10.3333333333333,"feedforward","train"
"25272",500000,24,0,11.4,"feedforward","train"
"25273",510000,1,0,3.6,"feedforward","train"
"25274",510000,2,0.0384615384615385,3.80769230769231,"feedforward","train"
"25275",510000,3,0.326530612244898,2.18367346938776,"feedforward","train"
"25276",510000,4,0.205128205128205,2.07692307692308,"feedforward","train"
"25277",510000,5,0.34,1.8,"feedforward","train"
"25278",510000,6,0.209090909090909,2.31818181818182,"feedforward","train"
"25279",510000,7,0.2625,2.05625,"feedforward","train"
"25280",510000,8,0.307692307692308,1.70192307692308,"feedforward","train"
"25281",510000,9,0.323232323232323,1.44444444444444,"feedforward","train"
"25282",510000,10,0.368421052631579,1.42105263157895,"feedforward","train"
"25283",510000,11,0.435146443514644,1.26778242677824,"feedforward","train"
"25284",510000,12,0.385593220338983,1.46610169491525,"feedforward","train"
"25285",510000,13,0.282608695652174,1.52717391304348,"feedforward","train"
"25286",510000,14,0.255474452554745,2.06569343065693,"feedforward","train"
"25287",510000,15,0.182539682539683,2.54761904761905,"feedforward","train"
"25288",510000,16,0.127906976744186,3.11627906976744,"feedforward","train"
"25289",510000,17,0.17741935483871,4.08064516129032,"feedforward","train"
"25290",510000,18,0.119047619047619,4.80952380952381,"feedforward","train"
"25291",510000,19,0.0384615384615385,5.30769230769231,"feedforward","train"
"25292",510000,20,0,6.33333333333333,"feedforward","train"
"25293",510000,21,0,6.88888888888889,"feedforward","train"
"25294",510000,22,0,9.66666666666667,"feedforward","train"
"25295",510000,23,0,10.3333333333333,"feedforward","train"
"25296",510000,24,0,11.4,"feedforward","train"
"25297",520000,1,0,3.6,"feedforward","train"
"25298",520000,2,0.0384615384615385,3.88461538461538,"feedforward","train"
"25299",520000,3,0.183673469387755,2.75510204081633,"feedforward","train"
"25300",520000,4,0.192307692307692,2.20512820512821,"feedforward","train"
"25301",520000,5,0.32,1.85,"feedforward","train"
"25302",520000,6,0.263636363636364,2.17272727272727,"feedforward","train"
"25303",520000,7,0.23125,2.08125,"feedforward","train"
"25304",520000,8,0.360576923076923,1.57211538461538,"feedforward","train"
"25305",520000,9,0.282828282828283,1.5,"feedforward","train"
"25306",520000,10,0.429824561403509,1.30263157894737,"feedforward","train"
"25307",520000,11,0.405857740585774,1.2928870292887,"feedforward","train"
"25308",520000,12,0.385593220338983,1.5,"feedforward","train"
"25309",520000,13,0.298913043478261,1.57065217391304,"feedforward","train"
"25310",520000,14,0.18978102189781,2.24087591240876,"feedforward","train"
"25311",520000,15,0.238095238095238,2.55555555555556,"feedforward","train"
"25312",520000,16,0.116279069767442,3.31395348837209,"feedforward","train"
"25313",520000,17,0.193548387096774,4,"feedforward","train"
"25314",520000,18,0.166666666666667,4.47619047619048,"feedforward","train"
"25315",520000,19,0.0384615384615385,5.30769230769231,"feedforward","train"
"25316",520000,20,0,6.66666666666667,"feedforward","train"
"25317",520000,21,0,6.88888888888889,"feedforward","train"
"25318",520000,22,0,9.66666666666667,"feedforward","train"
"25319",520000,23,0,10.3333333333333,"feedforward","train"
"25320",520000,24,0,11.8,"feedforward","train"
"25321",530000,1,0,3.6,"feedforward","train"
"25322",530000,2,0.115384615384615,3.34615384615385,"feedforward","train"
"25323",530000,3,0.346938775510204,2.22448979591837,"feedforward","train"
"25324",530000,4,0.179487179487179,2.02564102564103,"feedforward","train"
"25325",530000,5,0.32,1.97,"feedforward","train"
"25326",530000,6,0.218181818181818,2.36363636363636,"feedforward","train"
"25327",530000,7,0.26875,2.11875,"feedforward","train"
"25328",530000,8,0.307692307692308,1.68269230769231,"feedforward","train"
"25329",530000,9,0.318181818181818,1.6010101010101,"feedforward","train"
"25330",530000,10,0.350877192982456,1.53947368421053,"feedforward","train"
"25331",530000,11,0.410041841004184,1.26359832635983,"feedforward","train"
"25332",530000,12,0.427966101694915,1.36864406779661,"feedforward","train"
"25333",530000,13,0.375,1.21195652173913,"feedforward","train"
"25334",530000,14,0.233576642335766,1.86861313868613,"feedforward","train"
"25335",530000,15,0.23015873015873,2.46825396825397,"feedforward","train"
"25336",530000,16,0.127906976744186,3.08139534883721,"feedforward","train"
"25337",530000,17,0.241935483870968,3.7741935483871,"feedforward","train"
"25338",530000,18,0.0952380952380952,4.88095238095238,"feedforward","train"
"25339",530000,19,0.0384615384615385,5.23076923076923,"feedforward","train"
"25340",530000,20,0,6.5,"feedforward","train"
"25341",530000,21,0,6.88888888888889,"feedforward","train"
"25342",530000,22,0,9.66666666666667,"feedforward","train"
"25343",530000,23,0,10.3333333333333,"feedforward","train"
"25344",530000,24,0,11.4,"feedforward","train"
"25345",540000,1,0,3.6,"feedforward","train"
"25346",540000,2,0.0384615384615385,3.5,"feedforward","train"
"25347",540000,3,0.387755102040816,2.02040816326531,"feedforward","train"
"25348",540000,4,0.205128205128205,2.20512820512821,"feedforward","train"
"25349",540000,5,0.32,1.84,"feedforward","train"
"25350",540000,6,0.209090909090909,2.1,"feedforward","train"
"25351",540000,7,0.3,1.96875,"feedforward","train"
"25352",540000,8,0.365384615384615,1.46634615384615,"feedforward","train"
"25353",540000,9,0.333333333333333,1.36363636363636,"feedforward","train"
"25354",540000,10,0.43859649122807,1.21929824561404,"feedforward","train"
"25355",540000,11,0.443514644351464,1.17573221757322,"feedforward","train"
"25356",540000,12,0.351694915254237,1.57627118644068,"feedforward","train"
"25357",540000,13,0.255434782608696,1.70652173913043,"feedforward","train"
"25358",540000,14,0.306569343065693,1.98540145985401,"feedforward","train"
"25359",540000,15,0.23015873015873,2.5952380952381,"feedforward","train"
"25360",540000,16,0.116279069767442,3.2906976744186,"feedforward","train"
"25361",540000,17,0.241935483870968,3.74193548387097,"feedforward","train"
"25362",540000,18,0.166666666666667,4.40476190476191,"feedforward","train"
"25363",540000,19,0.115384615384615,4.73076923076923,"feedforward","train"
"25364",540000,20,0,6.25,"feedforward","train"
"25365",540000,21,0,6.77777777777778,"feedforward","train"
"25366",540000,22,0,9,"feedforward","train"
"25367",540000,23,0,10.3333333333333,"feedforward","train"
"25368",540000,24,0,11,"feedforward","train"
"25369",550000,1,0,3.6,"feedforward","train"
"25370",550000,2,0.0769230769230769,3.53846153846154,"feedforward","train"
"25371",550000,3,0.36734693877551,2.22448979591837,"feedforward","train"
"25372",550000,4,0.153846153846154,2.12820512820513,"feedforward","train"
"25373",550000,5,0.36,1.72,"feedforward","train"
"25374",550000,6,0.245454545454545,1.69090909090909,"feedforward","train"
"25375",550000,7,0.3125,1.84375,"feedforward","train"
"25376",550000,8,0.394230769230769,1.40384615384615,"feedforward","train"
"25377",550000,9,0.368686868686869,1.4040404040404,"feedforward","train"
"25378",550000,10,0.359649122807018,1.5219298245614,"feedforward","train"
"25379",550000,11,0.347280334728033,1.48953974895397,"feedforward","train"
"25380",550000,12,0.411016949152542,1.49576271186441,"feedforward","train"
"25381",550000,13,0.342391304347826,1.54891304347826,"feedforward","train"
"25382",550000,14,0.262773722627737,2.02189781021898,"feedforward","train"
"25383",550000,15,0.26984126984127,2.38095238095238,"feedforward","train"
"25384",550000,16,0.116279069767442,3.18604651162791,"feedforward","train"
"25385",550000,17,0.193548387096774,4.01612903225806,"feedforward","train"
"25386",550000,18,0.166666666666667,4.47619047619048,"feedforward","train"
"25387",550000,19,0.153846153846154,4.53846153846154,"feedforward","train"
"25388",550000,20,0,6.58333333333333,"feedforward","train"
"25389",550000,21,0,6.88888888888889,"feedforward","train"
"25390",550000,22,0,9.66666666666667,"feedforward","train"
"25391",550000,23,0,10.3333333333333,"feedforward","train"
"25392",550000,24,0,11.4,"feedforward","train"
"25393",560000,1,0,3.6,"feedforward","train"
"25394",560000,2,0.0384615384615385,3.61538461538462,"feedforward","train"
"25395",560000,3,0.306122448979592,2.08163265306122,"feedforward","train"
"25396",560000,4,0.282051282051282,1.8974358974359,"feedforward","train"
"25397",560000,5,0.35,1.7,"feedforward","train"
"25398",560000,6,0.281818181818182,1.82727272727273,"feedforward","train"
"25399",560000,7,0.2875,1.84375,"feedforward","train"
"25400",560000,8,0.370192307692308,1.48557692307692,"feedforward","train"
"25401",560000,9,0.353535353535354,1.36868686868687,"feedforward","train"
"25402",560000,10,0.407894736842105,1.40350877192982,"feedforward","train"
"25403",560000,11,0.376569037656904,1.40167364016736,"feedforward","train"
"25404",560000,12,0.415254237288136,1.47881355932203,"feedforward","train"
"25405",560000,13,0.315217391304348,1.45108695652174,"feedforward","train"
"25406",560000,14,0.248175182481752,2.16058394160584,"feedforward","train"
"25407",560000,15,0.253968253968254,2.44444444444444,"feedforward","train"
"25408",560000,16,0.127906976744186,3.18604651162791,"feedforward","train"
"25409",560000,17,0.209677419354839,3.90322580645161,"feedforward","train"
"25410",560000,18,0.119047619047619,4.66666666666667,"feedforward","train"
"25411",560000,19,0.115384615384615,4.73076923076923,"feedforward","train"
"25412",560000,20,0,6.5,"feedforward","train"
"25413",560000,21,0,6.88888888888889,"feedforward","train"
"25414",560000,22,0,9.16666666666667,"feedforward","train"
"25415",560000,23,0,10.3333333333333,"feedforward","train"
"25416",560000,24,0,11.4,"feedforward","train"
"25417",570000,1,0,3.6,"feedforward","train"
"25418",570000,2,0.0769230769230769,3.46153846153846,"feedforward","train"
"25419",570000,3,0.36734693877551,2,"feedforward","train"
"25420",570000,4,0.243589743589744,1.97435897435897,"feedforward","train"
"25421",570000,5,0.34,1.71,"feedforward","train"
"25422",570000,6,0.236363636363636,1.66363636363636,"feedforward","train"
"25423",570000,7,0.3125,1.80625,"feedforward","train"
"25424",570000,8,0.423076923076923,1.38461538461538,"feedforward","train"
"25425",570000,9,0.328282828282828,1.41919191919192,"feedforward","train"
"25426",570000,10,0.403508771929825,1.32894736842105,"feedforward","train"
"25427",570000,11,0.422594142259414,1.37238493723849,"feedforward","train"
"25428",570000,12,0.385593220338983,1.50847457627119,"feedforward","train"
"25429",570000,13,0.33695652173913,1.58152173913043,"feedforward","train"
"25430",570000,14,0.255474452554745,2.07299270072993,"feedforward","train"
"25431",570000,15,0.222222222222222,2.51587301587302,"feedforward","train"
"25432",570000,16,0.13953488372093,3.15116279069767,"feedforward","train"
"25433",570000,17,0.193548387096774,4,"feedforward","train"
"25434",570000,18,0.166666666666667,4.5,"feedforward","train"
"25435",570000,19,0.115384615384615,4.65384615384615,"feedforward","train"
"25436",570000,20,0.0833333333333333,5.83333333333333,"feedforward","train"
"25437",570000,21,0,6.88888888888889,"feedforward","train"
"25438",570000,22,0,9.66666666666667,"feedforward","train"
"25439",570000,23,0,10.3333333333333,"feedforward","train"
"25440",570000,24,0,10.6,"feedforward","train"
"25441",580000,1,0,3.2,"feedforward","train"
"25442",580000,2,0.0769230769230769,3.30769230769231,"feedforward","train"
"25443",580000,3,0.387755102040816,1.85714285714286,"feedforward","train"
"25444",580000,4,0.269230769230769,1.87179487179487,"feedforward","train"
"25445",580000,5,0.34,1.66,"feedforward","train"
"25446",580000,6,0.163636363636364,2.03636363636364,"feedforward","train"
"25447",580000,7,0.3,1.74375,"feedforward","train"
"25448",580000,8,0.475961538461538,1.26923076923077,"feedforward","train"
"25449",580000,9,0.393939393939394,1.28787878787879,"feedforward","train"
"25450",580000,10,0.368421052631579,1.53947368421053,"feedforward","train"
"25451",580000,11,0.317991631799163,1.55230125523013,"feedforward","train"
"25452",580000,12,0.406779661016949,1.58898305084746,"feedforward","train"
"25453",580000,13,0.320652173913043,1.57608695652174,"feedforward","train"
"25454",580000,14,0.291970802919708,2.07299270072993,"feedforward","train"
"25455",580000,15,0.238095238095238,2.38095238095238,"feedforward","train"
"25456",580000,16,0.151162790697674,3.02325581395349,"feedforward","train"
"25457",580000,17,0.258064516129032,3.80645161290323,"feedforward","train"
"25458",580000,18,0.166666666666667,4.45238095238095,"feedforward","train"
"25459",580000,19,0.153846153846154,4.23076923076923,"feedforward","train"
"25460",580000,20,0,6.25,"feedforward","train"
"25461",580000,21,0,6.44444444444444,"feedforward","train"
"25462",580000,22,0,9,"feedforward","train"
"25463",580000,23,0,10.3333333333333,"feedforward","train"
"25464",580000,24,0,10.6,"feedforward","train"
"25465",590000,1,0,3.6,"feedforward","train"
"25466",590000,2,0.0769230769230769,3.26923076923077,"feedforward","train"
"25467",590000,3,0.36734693877551,1.95918367346939,"feedforward","train"
"25468",590000,4,0.269230769230769,1.8974358974359,"feedforward","train"
"25469",590000,5,0.35,1.65,"feedforward","train"
"25470",590000,6,0.290909090909091,1.70909090909091,"feedforward","train"
"25471",590000,7,0.3,1.90625,"feedforward","train"
"25472",590000,8,0.456730769230769,1.37980769230769,"feedforward","train"
"25473",590000,9,0.328282828282828,1.53030303030303,"feedforward","train"
"25474",590000,10,0.355263157894737,1.57456140350877,"feedforward","train"
"25475",590000,11,0.338912133891213,1.57322175732218,"feedforward","train"
"25476",590000,12,0.423728813559322,1.42796610169492,"feedforward","train"
"25477",590000,13,0.483695652173913,1.14130434782609,"feedforward","train"
"25478",590000,14,0.313868613138686,1.88321167883212,"feedforward","train"
"25479",590000,15,0.206349206349206,2.3968253968254,"feedforward","train"
"25480",590000,16,0.127906976744186,3.03488372093023,"feedforward","train"
"25481",590000,17,0.258064516129032,3.51612903225806,"feedforward","train"
"25482",590000,18,0.166666666666667,4.5,"feedforward","train"
"25483",590000,19,0.115384615384615,4.69230769230769,"feedforward","train"
"25484",590000,20,0,6.91666666666667,"feedforward","train"
"25485",590000,21,0,6.88888888888889,"feedforward","train"
"25486",590000,22,0,9.66666666666667,"feedforward","train"
"25487",590000,23,0,10.3333333333333,"feedforward","train"
"25488",590000,24,0,10.6,"feedforward","train"
"25489",600000,1,0,2.8,"feedforward","train"
"25490",600000,2,0.115384615384615,3.23076923076923,"feedforward","train"
"25491",600000,3,0.387755102040816,2.18367346938776,"feedforward","train"
"25492",600000,4,0.141025641025641,2.23076923076923,"feedforward","train"
"25493",600000,5,0.35,1.79,"feedforward","train"
"25494",600000,6,0.181818181818182,2.15454545454545,"feedforward","train"
"25495",600000,7,0.33125,1.8375,"feedforward","train"
"25496",600000,8,0.466346153846154,1.25961538461538,"feedforward","train"
"25497",600000,9,0.368686868686869,1.23737373737374,"feedforward","train"
"25498",600000,10,0.37280701754386,1.39473684210526,"feedforward","train"
"25499",600000,11,0.430962343096234,1.23430962343096,"feedforward","train"
"25500",600000,12,0.398305084745763,1.45338983050847,"feedforward","train"
"25501",600000,13,0.364130434782609,1.39130434782609,"feedforward","train"
"25502",600000,14,0.233576642335766,2.16058394160584,"feedforward","train"
"25503",600000,15,0.277777777777778,2.35714285714286,"feedforward","train"
"25504",600000,16,0.127906976744186,3.16279069767442,"feedforward","train"
"25505",600000,17,0.258064516129032,3.74193548387097,"feedforward","train"
"25506",600000,18,0.142857142857143,4.57142857142857,"feedforward","train"
"25507",600000,19,0.115384615384615,4.5,"feedforward","train"
"25508",600000,20,0.0833333333333333,5.83333333333333,"feedforward","train"
"25509",600000,21,0,6.77777777777778,"feedforward","train"
"25510",600000,22,0,9.16666666666667,"feedforward","train"
"25511",600000,23,0,10.3333333333333,"feedforward","train"
"25512",600000,24,0,11.4,"feedforward","train"
"25513",610000,1,0,3.6,"feedforward","train"
"25514",610000,2,0.115384615384615,3.30769230769231,"feedforward","train"
"25515",610000,3,0.387755102040816,2.04081632653061,"feedforward","train"
"25516",610000,4,0.166666666666667,2.16666666666667,"feedforward","train"
"25517",610000,5,0.37,1.74,"feedforward","train"
"25518",610000,6,0.172727272727273,2.08181818181818,"feedforward","train"
"25519",610000,7,0.2625,1.90625,"feedforward","train"
"25520",610000,8,0.4375,1.29807692307692,"feedforward","train"
"25521",610000,9,0.434343434343434,1.25757575757576,"feedforward","train"
"25522",610000,10,0.359649122807018,1.46491228070175,"feedforward","train"
"25523",610000,11,0.393305439330544,1.43096234309623,"feedforward","train"
"25524",610000,12,0.389830508474576,1.49576271186441,"feedforward","train"
"25525",610000,13,0.418478260869565,1.29347826086957,"feedforward","train"
"25526",610000,14,0.248175182481752,1.92700729927007,"feedforward","train"
"25527",610000,15,0.317460317460317,2.26984126984127,"feedforward","train"
"25528",610000,16,0.127906976744186,3.16279069767442,"feedforward","train"
"25529",610000,17,0.225806451612903,3.74193548387097,"feedforward","train"
"25530",610000,18,0.166666666666667,4.5,"feedforward","train"
"25531",610000,19,0.115384615384615,4.73076923076923,"feedforward","train"
"25532",610000,20,0,6.58333333333333,"feedforward","train"
"25533",610000,21,0,6.77777777777778,"feedforward","train"
"25534",610000,22,0,9.16666666666667,"feedforward","train"
"25535",610000,23,0,10.3333333333333,"feedforward","train"
"25536",610000,24,0,10.6,"feedforward","train"
"25537",620000,1,0,3.6,"feedforward","train"
"25538",620000,2,0.115384615384615,3.26923076923077,"feedforward","train"
"25539",620000,3,0.346938775510204,2.04081632653061,"feedforward","train"
"25540",620000,4,0.217948717948718,1.97435897435897,"feedforward","train"
"25541",620000,5,0.45,1.53,"feedforward","train"
"25542",620000,6,0.190909090909091,2.22727272727273,"feedforward","train"
"25543",620000,7,0.2625,1.9625,"feedforward","train"
"25544",620000,8,0.427884615384615,1.39903846153846,"feedforward","train"
"25545",620000,9,0.363636363636364,1.33838383838384,"feedforward","train"
"25546",620000,10,0.425438596491228,1.18421052631579,"feedforward","train"
"25547",620000,11,0.464435146443515,1.17573221757322,"feedforward","train"
"25548",620000,12,0.406779661016949,1.40254237288136,"feedforward","train"
"25549",620000,13,0.28804347826087,1.47282608695652,"feedforward","train"
"25550",620000,14,0.291970802919708,1.92700729927007,"feedforward","train"
"25551",620000,15,0.253968253968254,2.38888888888889,"feedforward","train"
"25552",620000,16,0.127906976744186,3.11627906976744,"feedforward","train"
"25553",620000,17,0.338709677419355,3.33870967741935,"feedforward","train"
"25554",620000,18,0.166666666666667,4.47619047619048,"feedforward","train"
"25555",620000,19,0.115384615384615,4.53846153846154,"feedforward","train"
"25556",620000,20,0,6.33333333333333,"feedforward","train"
"25557",620000,21,0,6.44444444444444,"feedforward","train"
"25558",620000,22,0,9.5,"feedforward","train"
"25559",620000,23,0,10.3333333333333,"feedforward","train"
"25560",620000,24,0,10.6,"feedforward","train"
"25561",630000,1,0,3.2,"feedforward","train"
"25562",630000,2,0.0769230769230769,3.30769230769231,"feedforward","train"
"25563",630000,3,0.346938775510204,2,"feedforward","train"
"25564",630000,4,0.282051282051282,1.82051282051282,"feedforward","train"
"25565",630000,5,0.33,1.74,"feedforward","train"
"25566",630000,6,0.327272727272727,1.68181818181818,"feedforward","train"
"25567",630000,7,0.325,1.81875,"feedforward","train"
"25568",630000,8,0.355769230769231,1.53846153846154,"feedforward","train"
"25569",630000,9,0.383838383838384,1.30808080808081,"feedforward","train"
"25570",630000,10,0.464912280701754,1.17543859649123,"feedforward","train"
"25571",630000,11,0.435146443514644,1.22175732217573,"feedforward","train"
"25572",630000,12,0.436440677966102,1.29661016949153,"feedforward","train"
"25573",630000,13,0.375,1.27173913043478,"feedforward","train"
"25574",630000,14,0.27007299270073,1.97080291970803,"feedforward","train"
"25575",630000,15,0.277777777777778,2.30952380952381,"feedforward","train"
